km_driven,age,location,brand,model,vehicle_type,engine_capacity,origin,price
10000,28,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Thái Lan,16.0
84547,16,Huyện Hóc Môn,Suzuki,Hayate,Tay ga,100 - 175 cc,Nhật Bản,5.0
5000,15,Huyện Hóc Môn,Halim,Dòng khác,Xe số,Dưới 50 cc,Việt Nam,7.5
55,2,Huyện Hóc Môn,Honda,Air Blade,Tay ga,100 - 175 cc,Việt Nam,55.0
4874,12,Huyện Hóc Môn,Piaggio,Vespa,Tay ga,100 - 175 cc,Nước khác,12.0
10000,14,Huyện Hóc Môn,Yamaha,Exciter,Xe số,100 - 175 cc,Việt Nam,24.0
30000,5,Huyện Hóc Môn,Honda,SH,Tay ga,100 - 175 cc,Việt Nam,77.0
29000,12,Huyện Hóc Môn,Yamaha,Exciter,Xe số,100 - 175 cc,Nước khác,22.0
15000,7,Huyện Hóc Môn,Suzuki,GSX,Tay côn/Moto,100 - 175 cc,Việt Nam,25.0
54000,7,Huyện Hóc Môn,Yamaha,Janus,Tay ga,100 - 175 cc,Việt Nam,15.5
10000,23,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Nhật Bản,35.0
1,15,Huyện Hóc Môn,Honda,SH,Tay ga,100 - 175 cc,Nước khác,90.0
22888,9,Huyện Hóc Môn,Honda,Dream,Xe số,100 - 175 cc,Trung Quốc,8.8
25000,5,Huyện Hóc Môn,Honda,Winner X,Tay côn/Moto,100 - 175 cc,Nhật Bản,17.0
70000,18,Huyện Hóc Môn,Honda,Wave,Xe số,50 - 100 cc,Nhật Bản,12.0
42213,13,Huyện Hóc Môn,Honda,Vision,Tay ga,100 - 175 cc,Việt Nam,15.0
205,0,Huyện Hóc Môn,Hyosung,ST,Tay ga,50 - 100 cc,Việt Nam,18.5
55555,22,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Việt Nam,16.8
23000,15,Huyện Hóc Môn,Honda,SH,Tay ga,100 - 175 cc,Nước khác,73.0
35000,5,Huyện Hóc Môn,Honda,Vario,Tay ga,100 - 175 cc,Nước khác,37.0
0,13,Huyện Hóc Môn,Honda,ADV 160,Tay ga,100 - 175 cc,Việt Nam,12.0
10000,17,Huyện Hóc Môn,Honda,SCR,Tay ga,100 - 175 cc,Nhật Bản,17.0
56000,9,Huyện Hóc Môn,Honda,Vario,Tay ga,100 - 175 cc,Nước khác,60.0
15000,6,Huyện Hóc Môn,Honda,Vario,Tay ga,100 - 175 cc,Nước khác,37.0
50000,18,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Đài Loan,4.8
17000,1,Huyện Hóc Môn,Honda,Beat,Tay ga,100 - 175 cc,Nước khác,22.5
22222,18,Huyện Hóc Môn,Honda,Future,Xe số,100 - 175 cc,Việt Nam,22.0
1400,1,Huyện Hóc Môn,Piaggio,Liberty,Tay ga,100 - 175 cc,Việt Nam,43.0
21000,7,Huyện Hóc Môn,Honda,Blade,Xe số,100 - 175 cc,Nhật Bản,10.3
20000,26,Huyện Hóc Môn,Honda,Dream,Xe số,50 - 100 cc,Việt Nam,16.0
20000,4,Huyện Hóc Môn,Honda,Vision,Tay ga,100 - 175 cc,Đang cập nhật,29.5
48000,13,Huyện Hóc Môn,Honda,Lead,Tay ga,100 - 175 cc,Việt Nam,8.9
30000,9,Huyện Hóc Môn,Suzuki,GZ,Tay côn/Moto,100 - 175 cc,Nhật Bản,29.0
28000,22,Huyện Hóc Môn,Honda,Dylan,Tay ga,100 - 175 cc,Đức,85.0
100000,9,Huyện Hóc Môn,Honda,SH,Tay ga,100 - 175 cc,Việt Nam,25.0
18000,3,Huyện Hóc Môn,Yamaha,Janus,Tay ga,100 - 175 cc,Việt Nam,17.0
6000,7,Huyện Hóc Môn,Yamaha,Janus,Tay ga,100 - 175 cc,Việt Nam,16.5
30000,22,Huyện Hóc Môn,Honda,SH,Tay ga,100 - 175 cc,Đang cập nhật,35.5
30000,9,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Thái Lan,50.0
30000,25,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Nhật Bản,22.5
10000,14,Huyện Hóc Môn,Yamaha,Luvias,Tay ga,100 - 175 cc,Việt Nam,6.8
38000,14,Huyện Hóc Môn,Honda,Air Blade,Tay ga,100 - 175 cc,Nhật Bản,11.5
30000,18,Huyện Hóc Môn,Honda,Air Blade,Tay ga,100 - 175 cc,Việt Nam,8.9
100000,19,Huyện Hóc Môn,Honda,Future,Xe số,100 - 175 cc,Việt Nam,5.0
5000,9,Huyện Hóc Môn,Honda,Rebel,Tay côn/Moto,Trên 175 cc,Mỹ,285.0
43000,17,Huyện Hóc Môn,Piaggio,GTS,Tay ga,100 - 175 cc,Nước khác,50.0
2888,21,Huyện Hóc Môn,Honda,Wave,Xe số,50 - 100 cc,Việt Nam,10.5
10006,10,Huyện Hóc Môn,Honda,Future,Xe số,100 - 175 cc,Nhật Bản,12.5
23000,3,Huyện Hóc Môn,Honda,Winner X,Tay côn/Moto,100 - 175 cc,Việt Nam,24.9
23000,8,Huyện Hóc Môn,Ducati,Dòng khác,Tay côn/Moto,Trên 175 cc,Nước khác,299.0
10000,9,Huyện Hóc Môn,Honda,SH,Tay ga,100 - 175 cc,Nhật Bản,25.0
70000,14,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Việt Nam,8.5
75000,14,Huyện Hóc Môn,Suzuki,Hayate,Tay ga,100 - 175 cc,Nhật Bản,5.0
100000,9,Huyện Hóc Môn,Honda,Winner,Tay côn/Moto,100 - 175 cc,Đang cập nhật,19.0
23000,5,Huyện Hóc Môn,Honda,Sonic,Tay côn/Moto,100 - 175 cc,Việt Nam,22.0
40000,11,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Nhật Bản,6.8
120,4,Huyện Hóc Môn,Honda,Vision,Tay ga,100 - 175 cc,Việt Nam,30.0
45000,6,Huyện Hóc Môn,Suzuki,Satria,Tay côn/Moto,Other,Đang cập nhật,23.0
549,0,Huyện Hóc Môn,Honda,Air Blade,Tay ga,100 - 175 cc,Việt Nam,51.0
95039,16,Huyện Hóc Môn,Honda,Lead,Tay ga,100 - 175 cc,Việt Nam,8.5
100,9,Huyện Hóc Môn,Honda,Winner,Tay côn/Moto,100 - 175 cc,Việt Nam,14.0
56000,16,Huyện Hóc Môn,Yamaha,Mio,Tay ga,100 - 175 cc,Việt Nam,4.5
100000,11,Huyện Hóc Môn,Yamaha,Sirius,Xe số,100 - 175 cc,Việt Nam,8.5
41000,15,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Nhật Bản,8.2
1900,1,Huyện Hóc Môn,Honda,Winner X,Tay côn/Moto,100 - 175 cc,Việt Nam,35.0
600,19,Huyện Hóc Môn,Honda,SH,Tay ga,100 - 175 cc,Nước khác,69.0
42000,6,Huyện Hóc Môn,Honda,Winner,Tay côn/Moto,100 - 175 cc,Đang cập nhật,14.0
20000,13,Huyện Hóc Môn,SYM,Cello,Tay ga,100 - 175 cc,Đài Loan,9.9
15000,19,Huyện Hóc Môn,Honda,Future,Xe số,100 - 175 cc,Nhật Bản,27.5
7000,1,Huyện Hóc Môn,Honda,Vario,Tay ga,100 - 175 cc,Việt Nam,47.0
50000,16,Huyện Hóc Môn,Honda,Air Blade,Tay ga,100 - 175 cc,Nhật Bản,10.0
86000,9,Huyện Hóc Môn,Honda,Future,Xe số,100 - 175 cc,Nhật Bản,16.0
30000,18,Huyện Hóc Môn,Hãng khác,Dòng khác,Tay côn/Moto,100 - 175 cc,Việt Nam,4.0
1800,1,Huyện Hóc Môn,Honda,Winner X,Tay côn/Moto,100 - 175 cc,Việt Nam,37.0
30000,9,Huyện Hóc Môn,Yamaha,Exciter,Tay côn/Moto,100 - 175 cc,Việt Nam,15.0
1600,4,Huyện Hóc Môn,Honda,CBR,Xe số,100 - 175 cc,Việt Nam,48.0
4000,2,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Việt Nam,18.3
6000,5,Huyện Hóc Môn,Honda,Winner X,Tay côn/Moto,100 - 175 cc,Nhật Bản,20.0
31000,2,Huyện Hóc Môn,Honda,Winner X,Tay côn/Moto,100 - 175 cc,Việt Nam,26.0
11000,1,Huyện Hóc Môn,Honda,Air Blade,Tay ga,100 - 175 cc,Việt Nam,62.0
30000,11,Huyện Hóc Môn,Yamaha,Exciter,Tay côn/Moto,100 - 175 cc,Nhật Bản,18.0
6000,10,Huyện Hóc Môn,Honda,Wave,Xe số,50 - 100 cc,Đang cập nhật,4.3
13500,13,Huyện Hóc Môn,Piaggio,Vespa,Tay ga,100 - 175 cc,Việt Nam,40.0
31000,2,Huyện Hóc Môn,Honda,Winner X,Tay côn/Moto,100 - 175 cc,Việt Nam,26.5
0,7,Huyện Hóc Môn,Yamaha,Exciter,Tay côn/Moto,Trên 175 cc,Việt Nam,29.0
100000,20,Huyện Hóc Môn,Suzuki,Smash,Xe số,100 - 175 cc,Nhật Bản,6.0
35,6,Huyện Hóc Môn,Yamaha,Exciter,Tay côn/Moto,100 - 175 cc,Việt Nam,23.0
99999,4,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Việt Nam,13.5
0,9,Huyện Hóc Môn,Honda,Wave,Xe số,50 - 100 cc,Trung Quốc,5.8
60883,3,Huyện Hóc Môn,Honda,Air Blade,Tay ga,Trên 175 cc,Việt Nam,25.0
5000,6,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Việt Nam,40.0
56789,13,Huyện Hóc Môn,Honda,Dream,Xe số,50 - 100 cc,Việt Nam,22.5
30000,16,Huyện Hóc Môn,Yamaha,Dòng khác,Tay côn/Moto,Trên 175 cc,Việt Nam,16.0
12345,8,Huyện Hóc Môn,Honda,Rebel,Tay côn/Moto,100 - 175 cc,Mỹ,50.0
20000,7,Huyện Hóc Môn,Ducati,Monster,Tay côn/Moto,100 - 175 cc,Đang cập nhật,10.0
35000,5,Huyện Hóc Môn,Honda,Sonic,Tay côn/Moto,100 - 175 cc,Việt Nam,26.8
50000,18,Huyện Hóc Môn,Hãng khác,Dòng khác,Tay côn/Moto,50 - 100 cc,Việt Nam,4.0
8888,15,Huyện Hóc Môn,Yamaha,Exciter,Xe số,100 - 175 cc,Việt Nam,46.0
13500,13,Huyện Hóc Môn,Piaggio,Vespa,Tay ga,100 - 175 cc,Nước khác,42.0
100000,18,Huyện Hóc Môn,Piaggio,Vespa,Tay ga,100 - 175 cc,Nước khác,7.0
30000,4,Huyện Hóc Môn,Honda,Dream,Xe số,50 - 100 cc,Việt Nam,17.0
40000,10,Huyện Hóc Môn,SYM,Elegant,Tay ga,100 - 175 cc,Đài Loan,5.6
12000,4,Huyện Hóc Môn,Honda,Winner X,Tay côn/Moto,100 - 175 cc,Nhật Bản,16.5
4800,1,Huyện Hóc Môn,Honda,SH,Tay ga,100 - 175 cc,Việt Nam,90.0
12345,10,Huyện Hóc Môn,Honda,Dream,Xe số,100 - 175 cc,Việt Nam,10.0
92181,9,Huyện Hóc Môn,Honda,Winner,Xe số,100 - 175 cc,Việt Nam,15.0
1236,9,Huyện Hóc Môn,Yamaha,Exciter,Tay côn/Moto,100 - 175 cc,Đang cập nhật,15.5
9320,6,Huyện Hóc Môn,Honda,PCX,Tay ga,100 - 175 cc,Việt Nam,47.0
7170,3,Huyện Hóc Môn,Piaggio,Vespa,Tay ga,100 - 175 cc,Việt Nam,70.0
68000,10,Huyện Hóc Môn,Honda,Air Blade,Tay ga,100 - 175 cc,Đang cập nhật,19.0
22000,17,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Đang cập nhật,8.9
28000,19,Huyện Hóc Môn,Honda,CD,Tay côn/Moto,100 - 175 cc,Nhật Bản,28.0
27000,6,Huyện Hóc Môn,Honda,Win,Tay côn/Moto,Trên 175 cc,Việt Nam,19.0
20000,15,Huyện Hóc Môn,Honda,SH,Tay ga,100 - 175 cc,Nước khác,90.0
68236,16,Huyện Hóc Môn,Honda,Wave,Xe số,50 - 100 cc,Nhật Bản,10.2
10000,4,Huyện Hóc Môn,Suzuki,Satria,Tay côn/Moto,100 - 175 cc,Việt Nam,25.5
1000,1,Huyện Hóc Môn,Piaggio,Liberty,Tay ga,100 - 175 cc,Việt Nam,43.0
30000,17,Huyện Hóc Môn,Honda,SH,Tay côn/Moto,100 - 175 cc,Đang cập nhật,65.0
12130,15,Huyện Hóc Môn,Honda,SH,Tay ga,100 - 175 cc,Nước khác,150.0
99999,22,Huyện Hóc Môn,Suzuki,Viva,Xe số,100 - 175 cc,Nhật Bản,5.5
100000,13,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Đang cập nhật,6.0
40000,8,Huyện Hóc Môn,Yamaha,Nvx,Tay ga,100 - 175 cc,Việt Nam,22.5
5000,15,Huyện Hóc Môn,Yamaha,Sirius,Xe số,100 - 175 cc,Nhật Bản,7.8
50000,15,Huyện Hóc Môn,Honda,@,Xe số,50 - 100 cc,Đang cập nhật,5.5
100000,11,Huyện Hóc Môn,Honda,Future,Xe số,100 - 175 cc,Nhật Bản,5.0
10000,17,Huyện Hóc Môn,Honda,Wave,Xe số,50 - 100 cc,Nhật Bản,8.0
12345,25,Huyện Hóc Môn,Honda,CD,Xe số,50 - 100 cc,Việt Nam,10.0
20000,22,Huyện Hóc Môn,Honda,Dream,Xe số,50 - 100 cc,Hàn Quốc,3.8
61000,15,Huyện Hóc Môn,Yamaha,Taurus,Xe số,100 - 175 cc,Nhật Bản,4.1
549,0,Huyện Hóc Môn,Honda,Air Blade,Tay ga,100 - 175 cc,Việt Nam,53.5
1212,13,Huyện Hóc Môn,Yamaha,Sirius,Xe số,100 - 175 cc,Nhật Bản,7.7
10000,2,Huyện Hóc Môn,Honda,SH,Tay ga,100 - 175 cc,Việt Nam,72.0
20000,4,Huyện Hóc Môn,Yamaha,Exciter,Tay côn/Moto,100 - 175 cc,Việt Nam,25.0
0,15,Huyện Hóc Môn,Yamaha,Exciter,Tay côn/Moto,100 - 175 cc,Đang cập nhật,45.0
68000,21,Huyện Hóc Môn,Honda,Wave,Xe số,50 - 100 cc,Đang cập nhật,10.7
6789,17,Huyện Hóc Môn,Honda,Wave,Xe số,50 - 100 cc,Nhật Bản,13.5
40000,16,Huyện Hóc Môn,Honda,Dòng khác,Xe số,100 - 175 cc,Nhật Bản,2.5
53972,14,Huyện Hóc Môn,Honda,Dòng khác,Tay ga,100 - 175 cc,Nhật Bản,11.0
96000,6,Huyện Hóc Môn,Honda,Air Blade,Tay ga,100 - 175 cc,Việt Nam,19.0
50000,18,Huyện Hóc Môn,Honda,Dream,Xe số,50 - 100 cc,Việt Nam,33.5
12890,7,Huyện Hóc Môn,Honda,Winner,Tay côn/Moto,100 - 175 cc,Nước khác,15.5
23567,3,Huyện Hóc Môn,Hãng khác,Dòng khác,Tay ga,50 - 100 cc,Đài Loan,10.3
10000,0,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Nhật Bản,10.0
8000,1,Huyện Hóc Môn,Yamaha,PG-1,Xe số,100 - 175 cc,Việt Nam,28.5
0,0,Huyện Hóc Môn,Honda,Dream,Xe số,50 - 100 cc,Hàn Quốc,12.0
39000,8,Huyện Hóc Môn,Yamaha,Exciter,Tay côn/Moto,100 - 175 cc,Nhật Bản,18.0
17000,5,Huyện Hóc Môn,Honda,Blade,Xe số,100 - 175 cc,Việt Nam,11.5
50000,15,Huyện Hóc Môn,Honda,Wave,Xe số,50 - 100 cc,Đang cập nhật,5.5
12345,13,Huyện Hóc Môn,Hãng khác,Dòng khác,Xe số,50 - 100 cc,Đài Loan,3.5
5678,13,Huyện Hóc Môn,Yamaha,Exciter,Tay côn/Moto,100 - 175 cc,Việt Nam,18.0
68000,28,Huyện Hóc Môn,Honda,Cub,Xe số,Dưới 50 cc,Đang cập nhật,3.3
50000,19,Huyện Hóc Môn,Honda,Wave,Xe số,50 - 100 cc,Nhật Bản,6.7
666,12,Huyện Hóc Môn,Yamaha,Sirius,Xe số,50 - 100 cc,Nhật Bản,3.4
100000,12,Huyện Hóc Môn,Honda,Vision,Tay ga,100 - 175 cc,Nhật Bản,8.0
12000,15,Huyện Hóc Môn,Honda,Future,Xe số,100 - 175 cc,Nhật Bản,5.5
9000,4,Huyện Hóc Môn,Honda,Blade,Xe số,100 - 175 cc,Việt Nam,13.0
9000,4,Huyện Hóc Môn,Honda,SH,Tay ga,100 - 175 cc,Nhật Bản,76.5
50000,17,Huyện Hóc Môn,Yamaha,Nouvo,Tay ga,100 - 175 cc,Việt Nam,3.5
50000,7,Huyện Hóc Môn,Suzuki,Raider,Tay côn/Moto,100 - 175 cc,Nước khác,23.8
70000,6,Huyện Hóc Môn,Honda,Sonic,Tay côn/Moto,100 - 175 cc,Nước khác,25.0
99999,17,Huyện Hóc Môn,Yamaha,Exciter,Xe số,100 - 175 cc,Đang cập nhật,42.0
40800,7,Huyện Hóc Môn,Honda,Vario,Tay ga,100 - 175 cc,Nước khác,28.0
65845,20,Huyện Hóc Môn,Honda,Wave,Xe số,50 - 100 cc,Nhật Bản,15.5
10000,4,Huyện Hóc Môn,Suzuki,Satria,Tay côn/Moto,100 - 175 cc,Nhật Bản,19.5
6000,15,Huyện Hóc Môn,Honda,Air Blade,Tay ga,100 - 175 cc,Nhật Bản,11.0
60000,6,Huyện Hóc Môn,Honda,Vario,Tay ga,100 - 175 cc,Nước khác,29.5
40,11,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Nhật Bản,10.5
3700,3,Huyện Hóc Môn,Honda,SH,Tay ga,100 - 175 cc,Việt Nam,80.5
100000,7,Huyện Hóc Môn,Suzuki,Raider,Tay côn/Moto,100 - 175 cc,Việt Nam,22.0
90000,23,Huyện Hóc Môn,Honda,Dream,Xe số,100 - 175 cc,Thái Lan,19.0
8000,7,Huyện Hóc Môn,Yamaha,R,Tay côn/Moto,100 - 175 cc,Nước khác,35.0
50000,3,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Việt Nam,11.5
5000,16,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Nhật Bản,6.8
0,9,Huyện Hóc Môn,Yamaha,Exciter,Tay côn/Moto,100 - 175 cc,Việt Nam,15.0
0,14,Huyện Hóc Môn,Yamaha,Exciter,Tay côn/Moto,Trên 175 cc,Việt Nam,11.5
0,25,Huyện Hóc Môn,Honda,Future,Xe số,100 - 175 cc,Việt Nam,12.5
50000,13,Huyện Hóc Môn,Yamaha,Exciter,Tay côn/Moto,100 - 175 cc,Đang cập nhật,8.0
20000,15,Huyện Hóc Môn,Honda,Air Blade,Tay ga,50 - 100 cc,Việt Nam,13.5
100000,5,Huyện Hóc Môn,Yamaha,Sirius,Xe số,100 - 175 cc,Việt Nam,9.8
1000,13,Huyện Hóc Môn,Honda,Lead,Tay ga,100 - 175 cc,Việt Nam,10.0
46000,16,Huyện Hóc Môn,Honda,Lead,Tay ga,Other,Đang cập nhật,8.0
1200,15,Huyện Hóc Môn,Yamaha,Mio,Tay ga,50 - 100 cc,Việt Nam,6.3
20000,17,Huyện Hóc Môn,Yamaha,Mio,Tay ga,100 - 175 cc,Đang cập nhật,8.4
10000,14,Huyện Hóc Môn,Honda,Air Blade,Tay ga,50 - 100 cc,Việt Nam,13.8
28000,6,Huyện Hóc Môn,Honda,SH,Tay ga,100 - 175 cc,Đang cập nhật,62.3
27469,7,Huyện Hóc Môn,Honda,Vision,Tay ga,100 - 175 cc,Nhật Bản,17.8
90000,7,Huyện Hóc Môn,Yamaha,Exciter,Tay côn/Moto,100 - 175 cc,Đang cập nhật,22.5
33596,8,Huyện Hóc Môn,Piaggio,Vespa S125,Tay ga,100 - 175 cc,Nước khác,16.0
666,16,Huyện Hóc Môn,Honda,Wave,Xe số,50 - 100 cc,Việt Nam,6.6
4900,2,Huyện Hóc Môn,Honda,SH Mode,Tay ga,100 - 175 cc,Nhật Bản,59.0
48000,15,Huyện Hóc Môn,Honda,SH,Tay ga,100 - 175 cc,Việt Nam,65.0
10000,10,Huyện Hóc Môn,Yamaha,Nozza,Tay ga,100 - 175 cc,Việt Nam,9.8
12122,12,Huyện Hóc Môn,Yamaha,Nouvo,Tay ga,100 - 175 cc,Nhật Bản,7.6
49000,14,Huyện Hóc Môn,Honda,Air Blade,Tay ga,100 - 175 cc,Việt Nam,9.6
50000,16,Huyện Hóc Môn,Honda,Air Blade,Tay ga,100 - 175 cc,Thái Lan,28.5
1234,13,Huyện Hóc Môn,SYM,Shark,Tay ga,100 - 175 cc,Đài Loan,7.5
66666,15,Huyện Hóc Môn,Honda,Click,Tay ga,50 - 100 cc,Việt Nam,8.5
20000,13,Huyện Hóc Môn,Yamaha,Exciter,Tay côn/Moto,100 - 175 cc,Nhật Bản,13.3
2600,1,Huyện Hóc Môn,Honda,Future,Xe số,100 - 175 cc,Việt Nam,33.0
58000,28,Huyện Hóc Môn,Honda,67,Xe số,Dưới 50 cc,Đang cập nhật,10.7
10000,15,Huyện Hóc Môn,Hãng khác,Dòng khác,Xe số,50 - 100 cc,Trung Quốc,1.9
40000,6,Huyện Hóc Môn,Honda,Vario,Tay ga,100 - 175 cc,Nước khác,27.9
959,1,Huyện Hóc Môn,GPX,Rock,Xe số,100 - 175 cc,Thái Lan,17.0
32000,4,Huyện Hóc Môn,Yamaha,Sirius,Xe số,100 - 175 cc,Việt Nam,14.5
1,19,Huyện Hóc Môn,Yamaha,Sirius,Xe số,50 - 100 cc,Nhật Bản,5.5
70000,9,Huyện Hóc Môn,Honda,Lead,Tay ga,100 - 175 cc,Nhật Bản,15.5
40000,16,Huyện Hóc Môn,Yamaha,Exciter,Xe số,100 - 175 cc,Việt Nam,40.0
90000,10,Huyện Hóc Môn,Honda,Future,Xe số,100 - 175 cc,Việt Nam,10.0
500,1,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Việt Nam,18.8
50000,13,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Việt Nam,9.0
6800,3,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Thái Lan,79.0
0,14,Huyện Hóc Môn,Yamaha,Exciter,Xe số,100 - 175 cc,Việt Nam,20.8
2100,1,Huyện Hóc Môn,Honda,Vario,Tay ga,100 - 175 cc,Việt Nam,51.0
30000,11,Huyện Hóc Môn,Yamaha,Exciter,Tay côn/Moto,100 - 175 cc,Việt Nam,8.5
1760,2,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Đang cập nhật,17.2
20000,17,Huyện Hóc Môn,Yamaha,Mio,Tay ga,100 - 175 cc,Đang cập nhật,8.6
50000,20,Huyện Hóc Môn,Yamaha,Mio,Tay ga,100 - 175 cc,Việt Nam,4.0
10000,16,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Đài Loan,4.0
9000,7,Huyện Hóc Môn,Suzuki,Dòng khác,Tay ga,Dưới 50 cc,Nhật Bản,11.9
16500,8,Huyện Hóc Môn,Yamaha,Nvx,Tay ga,100 - 175 cc,Đang cập nhật,20.0
55000,6,Huyện Hóc Môn,Suzuki,Satria,Tay côn/Moto,100 - 175 cc,Nước khác,23.0
12500,6,Huyện Hóc Môn,Suzuki,Dòng khác,Tay côn/Moto,100 - 175 cc,Trung Quốc,20.0
0,11,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Việt Nam,7.5
70700,7,Huyện Hóc Môn,Honda,Air Blade,Tay ga,100 - 175 cc,Đang cập nhật,12.5
17452,7,Huyện Hóc Môn,Yamaha,Janus,Tay ga,100 - 175 cc,Việt Nam,10.8
40000,13,Huyện Hóc Môn,SYM,Elegant,Tay ga,100 - 175 cc,Đài Loan,5.6
10000,13,Huyện Hóc Môn,Yamaha,Exciter,Tay côn/Moto,100 - 175 cc,Việt Nam,13.5
18000,3,Huyện Hóc Môn,Honda,Air Blade,Tay ga,100 - 175 cc,Việt Nam,41.0
10000,23,Huyện Hóc Môn,Honda,Dream,Xe số,50 - 100 cc,Trung Quốc,5.2
50000,17,Huyện Hóc Môn,Suzuki,Hayate,Tay ga,100 - 175 cc,Việt Nam,4.7
14000,6,Huyện Hóc Môn,BMW,Dòng khác,Tay côn/Moto,Trên 175 cc,Đức,435.0
39000,4,Huyện Hóc Môn,Honda,Vario,Tay ga,100 - 175 cc,Việt Nam,30.5
60000,14,Huyện Hóc Môn,Yamaha,Exciter,Tay côn/Moto,100 - 175 cc,Việt Nam,12.0
14000,24,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Thái Lan,28.8
16800,17,Huyện Hóc Môn,Yamaha,Sirius,Xe số,100 - 175 cc,Việt Nam,7.5
73000,11,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Việt Nam,14.0
16500,10,Huyện Hóc Môn,Yamaha,Exciter,Xe số,100 - 175 cc,Việt Nam,27.5
55000,4,Huyện Hóc Môn,Honda,Winner X,Tay côn/Moto,100 - 175 cc,Việt Nam,23.0
7654,13,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Việt Nam,6.5
11800,2,Huyện Hóc Môn,Honda,Vision,Tay ga,100 - 175 cc,Việt Nam,32.8
36200,5,Huyện Hóc Môn,Honda,Sonic,Tay côn/Moto,100 - 175 cc,Nước khác,25.0
4000,17,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Thái Lan,35.0
33333,14,Huyện Hóc Môn,Honda,Air Blade,Tay ga,100 - 175 cc,Việt Nam,7.3
1,5,Huyện Hóc Môn,Honda,Wave,Xe số,Other,Trung Quốc,2.5
82000,7,Huyện Hóc Môn,Yamaha,Exciter,Tay côn/Moto,100 - 175 cc,Việt Nam,22.0
30000,13,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Nhật Bản,7.1
1726,2,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Đang cập nhật,17.3
80000,11,Huyện Hóc Môn,Yamaha,Exciter,Tay côn/Moto,100 - 175 cc,Việt Nam,16.5
500,1,Huyện Hóc Môn,Piaggio,Liberty,Tay ga,100 - 175 cc,Việt Nam,44.0
18000,7,Huyện Hóc Môn,Honda,Vario,Tay ga,100 - 175 cc,Việt Nam,66.8
40000,7,Huyện Hóc Môn,Honda,Vario,Tay ga,100 - 175 cc,Nước khác,27.5
35000,18,Huyện Hóc Môn,Honda,PS,Tay ga,100 - 175 cc,Việt Nam,18.5
99999,15,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Nhật Bản,7.9
10000,14,Huyện Hóc Môn,Yamaha,Mio,Tay ga,100 - 175 cc,Việt Nam,4.5
25000,14,Huyện Hóc Môn,Yamaha,Sirius,Xe số,100 - 175 cc,Đang cập nhật,6.4
10000,15,Huyện Hóc Môn,Honda,Air Blade,Tay ga,100 - 175 cc,Nhật Bản,10.0
9000,7,Huyện Hóc Môn,Suzuki,Dòng khác,Tay ga,Dưới 50 cc,Nhật Bản,12.0
0,9,Huyện Hóc Môn,Yamaha,Exciter,Xe số,100 - 175 cc,Việt Nam,26.8
3333,14,Huyện Hóc Môn,Honda,Win,Tay côn/Moto,100 - 175 cc,Hàn Quốc,3.8
9999,15,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Nhật Bản,8.2
16000,7,Huyện Hóc Môn,Yamaha,Janus,Tay ga,100 - 175 cc,Việt Nam,11.9
20000,2,Huyện Hóc Môn,Honda,Wave,Xe số,100 - 175 cc,Việt Nam,16.5
29515,5,Huyện Hóc Môn,Suzuki,Raider,Tay côn/Moto,100 - 175 cc,Việt Nam,20.0
40000,5,Huyện Hóc Môn,Honda,Winner X,Tay côn/Moto,100 - 175 cc,Việt Nam,22.0
